date;heure;NO2;O3
;;microg/m3;microg/m3
30/03/2018;21;89;13
30/03/2018;22;85;12
30/03/2018;23;70;19
30/03/2018;24;37;47
31/03/2018;1;30;57
31/03/2018;2;24;65
31/03/2018;3;26;56
31/03/2018;4;39;45
31/03/2018;5;42;42
31/03/2018;6;62;21
31/03/2018;7;52;26
31/03/2018;8;39;32
31/03/2018;9;42;33
31/03/2018;10;29;47
31/03/2018;11;25;58
31/03/2018;12;18;63
31/03/2018;13;21;63
31/03/2018;14;16;69
31/03/2018;15;16;70
31/03/2018;16;23;69
31/03/2018;17;26;66
31/03/2018;18;23;68
31/03/2018;19;23;65
31/03/2018;20;20;61
31/03/2018;21;17;59
31/03/2018;22;14;59
31/03/2018;23;14;56
31/03/2018;24;15;55
01/04/2018;1;12;57
01/04/2018;2;11;58
01/04/2018;3;11;58
01/04/2018;4;10;58
01/04/2018;5;11;59
01/04/2018;6;15;56
01/04/2018;7;15;53
01/04/2018;8;14;52
01/04/2018;9;13;53
01/04/2018;10;11;58
01/04/2018;11;15;60
01/04/2018;12;16;65
01/04/2018;13;15;69
01/04/2018;14;11;75
01/04/2018;15;11;78
01/04/2018;16;13;77
01/04/2018;17;17;77
01/04/2018;18;24;73
01/04/2018;19;42;59
01/04/2018;20;53;45
01/04/2018;21;53;41
01/04/2018;22;57;37
01/04/2018;23;41;52
01/04/2018;24;28;61
02/04/2018;1;25;58
02/04/2018;2;19;62
02/04/2018;3;14;65
02/04/2018;4;14;64
02/04/2018;5;17;61
02/04/2018;6;21;56
02/04/2018;7;23;55
02/04/2018;8;19;58
02/04/2018;9;17;60
02/04/2018;10;17;61
02/04/2018;11;18;64
02/04/2018;12;21;65
02/04/2018;13;17;70
02/04/2018;14;17;71
02/04/2018;15;20;67
02/04/2018;16;29;55
02/04/2018;17;32;51
02/04/2018;18;44;39
02/04/2018;19;47;36
02/04/2018;20;53;30
02/04/2018;21;50;29
02/04/2018;22;52;25
02/04/2018;23;38;40
02/04/2018;24;24;48
03/04/2018;1;20;51
03/04/2018;2;19;54
03/04/2018;3;21;48
03/04/2018;4;34;37
03/04/2018;5;48;27
03/04/2018;6;59;20
03/04/2018;7;60;20
03/04/2018;8;59;23
03/04/2018;9;43;42
03/04/2018;10;32;55
03/04/2018;11;29;56
03/04/2018;12;31;55
03/04/2018;13;40;46
03/04/2018;14;38;51
03/04/2018;15;33;52
03/04/2018;16;38;48
03/04/2018;17;25;67
03/04/2018;18;34;58
03/04/2018;19;53;40
03/04/2018;20;51;42
03/04/2018;21;46;43
03/04/2018;22;38;48
03/04/2018;23;25;57
03/04/2018;24;19;57
04/04/2018;1;18;57
04/04/2018;2;21;50
04/04/2018;3;23;48
04/04/2018;4;28;43
04/04/2018;5;41;32
04/04/2018;6;63;15
04/04/2018;7;78;7
04/04/2018;8;67;13
04/04/2018;9;44;34
04/04/2018;10;24;64
04/04/2018;11;19;80
04/04/2018;12;15;88
04/04/2018;13;19;84
04/04/2018;14;21;80
04/04/2018;15;24;75
04/04/2018;16;30;64
04/04/2018;17;29;63
04/04/2018;18;34;n/d
04/04/2018;19;40;n/d
04/04/2018;20;41;n/d
04/04/2018;21;20;n/d
04/04/2018;22;15;n/d
04/04/2018;23;11;n/d
04/04/2018;24;10;n/d
05/04/2018;1;8;n/d
05/04/2018;2;7;n/d
05/04/2018;3;6;n/d
05/04/2018;4;9;n/d
05/04/2018;5;16;n/d
05/04/2018;6;37;n/d
05/04/2018;7;45;n/d
05/04/2018;8;30;n/d
05/04/2018;9;24;n/d
05/04/2018;10;21;n/d
05/04/2018;11;20;n/d
05/04/2018;12;23;69
05/04/2018;13;18;75
05/04/2018;14;22;74
05/04/2018;15;17;75
05/04/2018;16;19;76
05/04/2018;17;23;75
05/04/2018;18;23;75
05/04/2018;19;43;56
05/04/2018;20;56;41
05/04/2018;21;58;33
05/04/2018;22;59;30
05/04/2018;23;50;36
05/04/2018;24;37;46
06/04/2018;1;25;51
06/04/2018;2;20;53
06/04/2018;3;22;50
06/04/2018;4;21;52
06/04/2018;5;34;42
06/04/2018;6;50;31
06/04/2018;7;45;35
06/04/2018;8;34;46
06/04/2018;9;29;52
06/04/2018;10;24;60
06/04/2018;11;20;68
06/04/2018;12;16;73
06/04/2018;13;16;73
06/04/2018;14;15;79
06/04/2018;15;15;84
06/04/2018;16;19;84
06/04/2018;17;20;86
06/04/2018;18;28;79
06/04/2018;19;50;57
06/04/2018;20;58;47
06/04/2018;21;52;45
06/04/2018;22;49;46
06/04/2018;23;45;49
06/04/2018;24;31;61
07/04/2018;1;22;65
07/04/2018;2;20;65
07/04/2018;3;16;64
07/04/2018;4;24;52
07/04/2018;5;35;44
07/04/2018;6;40;41
07/04/2018;7;43;42
07/04/2018;8;37;46
07/04/2018;9;33;51
07/04/2018;10;19;70
07/04/2018;11;22;66
07/04/2018;12;23;68
07/04/2018;13;18;78
07/04/2018;14;14;86
07/04/2018;15;15;87
07/04/2018;16;20;84
07/04/2018;17;24;82
07/04/2018;18;27;72
07/04/2018;19;38;55
07/04/2018;20;50;38
07/04/2018;21;36;46
07/04/2018;22;29;47
07/04/2018;23;25;51
07/04/2018;24;28;45
08/04/2018;1;23;49
08/04/2018;2;15;56
08/04/2018;3;14;56
08/04/2018;4;17;51
08/04/2018;5;22;41
08/04/2018;6;28;31
08/04/2018;7;33;26
08/04/2018;8;38;27
08/04/2018;9;35;38
08/04/2018;10;21;62
08/04/2018;11;16;74
08/04/2018;12;16;95
08/04/2018;13;14;102
08/04/2018;14;15;105
08/04/2018;15;15;103
08/04/2018;16;18;93
08/04/2018;17;20;86
08/04/2018;18;26;79
08/04/2018;19;25;78
08/04/2018;20;28;72
08/04/2018;21;33;64
08/04/2018;22;35;62
08/04/2018;23;32;61
08/04/2018;24;20;71
09/04/2018;1;22;65
09/04/2018;2;21;65
09/04/2018;3;17;55
09/04/2018;4;23;42
09/04/2018;5;44;18
09/04/2018;6;59;5
09/04/2018;7;59;3
09/04/2018;8;59;4
09/04/2018;9;62;7
09/04/2018;10;60;20
09/04/2018;11;56;37
09/04/2018;12;28;65
09/04/2018;13;38;52
09/04/2018;14;32;63
09/04/2018;15;37;58
09/04/2018;16;48;49
09/04/2018;17;55;39
09/04/2018;18;57;35
09/04/2018;19;84;18
09/04/2018;20;71;27
09/04/2018;21;73;21
09/04/2018;22;61;25
09/04/2018;23;41;34
09/04/2018;24;26;47
10/04/2018;1;20;52
10/04/2018;2;20;48
10/04/2018;3;20;44
10/04/2018;4;24;34
10/04/2018;5;45;16
10/04/2018;6;40;26
10/04/2018;7;46;22
10/04/2018;8;40;35
10/04/2018;9;29;53
10/04/2018;10;16;75
10/04/2018;11;14;96
10/04/2018;12;15;98
10/04/2018;13;14;99
10/04/2018;14;15;100
10/04/2018;15;12;104
10/04/2018;16;13;101
10/04/2018;17;16;95
10/04/2018;18;30;75
10/04/2018;19;30;80
10/04/2018;20;28;78
10/04/2018;21;47;54
10/04/2018;22;37;54
10/04/2018;23;35;50
10/04/2018;24;28;58
11/04/2018;1;31;54
11/04/2018;2;18;60
11/04/2018;3;20;56
11/04/2018;4;40;32
11/04/2018;5;57;20
11/04/2018;6;64;15
11/04/2018;7;62;22
11/04/2018;8;50;36
11/04/2018;9;40;49
11/04/2018;10;35;58
11/04/2018;11;29;69
11/04/2018;12;16;89
11/04/2018;13;18;90
11/04/2018;14;12;106
11/04/2018;15;12;110
11/04/2018;16;16;108
11/04/2018;17;15;113
11/04/2018;18;18;107
11/04/2018;19;21;101
11/04/2018;20;33;86
11/04/2018;21;37;74
11/04/2018;22;66;47
11/04/2018;23;54;52
11/04/2018;24;50;47
12/04/2018;1;37;46
12/04/2018;2;25;50
12/04/2018;3;20;54
12/04/2018;4;22;50
12/04/2018;5;35;36
12/04/2018;6;63;10
12/04/2018;7;55;14
12/04/2018;8;55;15
12/04/2018;9;40;30
12/04/2018;10;38;35
12/04/2018;11;47;28
12/04/2018;12;35;41
12/04/2018;13;29;45
12/04/2018;14;47;29
12/04/2018;15;50;20
12/04/2018;16;44;20
12/04/2018;17;58;10
12/04/2018;18;64;6
12/04/2018;19;58;14
12/04/2018;20;50;32
12/04/2018;21;50;39
12/04/2018;22;40;35
12/04/2018;23;34;32
12/04/2018;24;49;24
13/04/2018;1;34;21
13/04/2018;2;31;19
13/04/2018;3;29;28
13/04/2018;4;28;33
13/04/2018;5;41;23
13/04/2018;6;54;8
13/04/2018;7;50;9
13/04/2018;8;52;18
13/04/2018;9;46;40
13/04/2018;10;31;57
13/04/2018;11;27;68
13/04/2018;12;22;74
13/04/2018;13;14;86
13/04/2018;14;16;91
13/04/2018;15;17;94
13/04/2018;16;20;90
13/04/2018;17;24;84
13/04/2018;18;39;69
13/04/2018;19;51;57
13/04/2018;20;90;21
13/04/2018;21;102;10
13/04/2018;22;98;5
13/04/2018;23;96;1
13/04/2018;24;95;1
14/04/2018;1;73;16
14/04/2018;2;74;11
14/04/2018;3;81;1
14/04/2018;4;80;3
14/04/2018;5;69;8
14/04/2018;6;69;5
14/04/2018;7;60;13
14/04/2018;8;53;18
14/04/2018;9;47;18
14/04/2018;10;51;16
14/04/2018;11;42;28
14/04/2018;12;32;50
14/04/2018;13;20;69
14/04/2018;14;18;76
14/04/2018;15;18;75
14/04/2018;16;14;80
14/04/2018;17;16;79
14/04/2018;18;19;75
14/04/2018;19;27;63
14/04/2018;20;40;44
14/04/2018;21;56;29
14/04/2018;22;55;36
14/04/2018;23;29;56
14/04/2018;24;38;47
15/04/2018;1;38;42
15/04/2018;2;34;43
15/04/2018;3;32;37
15/04/2018;4;42;24
15/04/2018;5;40;23
15/04/2018;6;41;21
15/04/2018;7;35;24
15/04/2018;8;31;37
15/04/2018;9;22;54
15/04/2018;10;17;73
15/04/2018;11;16;76
15/04/2018;12;13;85
15/04/2018;13;15;82
15/04/2018;14;18;80
15/04/2018;15;17;80
15/04/2018;16;21;77
15/04/2018;17;21;79
15/04/2018;18;38;61
15/04/2018;19;26;67
15/04/2018;20;30;58
15/04/2018;21;36;46
15/04/2018;22;39;46
15/04/2018;23;16;61
15/04/2018;24;11;65
16/04/2018;1;7;69
16/04/2018;2;9;63
16/04/2018;3;18;50
16/04/2018;4;17;51
16/04/2018;5;26;42
16/04/2018;6;41;27
16/04/2018;7;45;31
16/04/2018;8;34;41
16/04/2018;9;27;55
16/04/2018;10;20;63
16/04/2018;11;16;72
16/04/2018;12;13;80
16/04/2018;13;12;84
16/04/2018;14;10;87
16/04/2018;15;11;90
16/04/2018;16;12;91
16/04/2018;17;17;87
16/04/2018;18;19;84
16/04/2018;19;32;72
16/04/2018;20;39;62
16/04/2018;21;73;31
16/04/2018;22;95;10
16/04/2018;23;102;3
16/04/2018;24;93;1
17/04/2018;1;85;2
17/04/2018;2;79;2
17/04/2018;3;76;2
17/04/2018;4;79;2
17/04/2018;5;80;2
17/04/2018;6;78;3
17/04/2018;7;72;10
17/04/2018;8;67;17
17/04/2018;9;60;30
17/04/2018;10;27;67
17/04/2018;11;20;78
17/04/2018;12;n/d;n/d
17/04/2018;13;n/d;n/d
17/04/2018;14;n/d;n/d
17/04/2018;15;13;100
17/04/2018;16;15;102
17/04/2018;17;17;100
17/04/2018;18;22;98
17/04/2018;19;40;80
17/04/2018;20;74;40
17/04/2018;21;124;3
17/04/2018;22;102;12
17/04/2018;23;60;41
17/04/2018;24;62;32
18/04/2018;1;85;5
18/04/2018;2;77;11
18/04/2018;3;50;29
18/04/2018;4;74;4
18/04/2018;5;84;2
18/04/2018;6;87;5
18/04/2018;7;84;22
18/04/2018;8;90;24
18/04/2018;9;55;60
18/04/2018;10;27;82
18/04/2018;11;24;84
18/04/2018;12;18;98
18/04/2018;13;14;117
18/04/2018;14;15;124
18/04/2018;15;15;126
18/04/2018;16;20;118
18/04/2018;17;22;117
18/04/2018;18;23;116
18/04/2018;19;44;92
18/04/2018;20;49;84
18/04/2018;21;57;68
18/04/2018;22;59;62
18/04/2018;23;61;55
18/04/2018;24;30;85
19/04/2018;1;15;94
19/04/2018;2;15;92
19/04/2018;3;18;78
19/04/2018;4;30;65
19/04/2018;5;53;49
19/04/2018;6;78;23
19/04/2018;7;82;21
19/04/2018;8;64;37
19/04/2018;9;76;30
19/04/2018;10;63;45
19/04/2018;11;26;85
19/04/2018;12;19;98
19/04/2018;13;18;107
19/04/2018;14;19;111
19/04/2018;15;22;112
19/04/2018;16;23;115
19/04/2018;17;28;111
19/04/2018;18;34;106
19/04/2018;19;56;83
19/04/2018;20;67;61
19/04/2018;21;62;51
19/04/2018;22;71;38
19/04/2018;23;90;24
19/04/2018;24;65;40
20/04/2018;1;87;16
20/04/2018;2;84;10
20/04/2018;3;65;18
20/04/2018;4;70;9
20/04/2018;5;81;2
20/04/2018;6;88;2
20/04/2018;7;115;3
20/04/2018;8;118;7
20/04/2018;9;123;14
20/04/2018;10;126;24
20/04/2018;11;79;68
20/04/2018;12;29;106
20/04/2018;13;14;120
20/04/2018;14;17;125
20/04/2018;15;16;132
20/04/2018;16;21;125
20/04/2018;17;21;115
20/04/2018;18;24;106
20/04/2018;19;25;101
20/04/2018;20;40;81
20/04/2018;21;37;87
20/04/2018;22;31;89
20/04/2018;23;29;82
20/04/2018;24;27;81
21/04/2018;1;27;78
21/04/2018;2;25;77
21/04/2018;3;26;71
21/04/2018;4;31;57
21/04/2018;5;31;49
21/04/2018;6;39;38
21/04/2018;7;50;40
21/04/2018;8;45;65
21/04/2018;9;31;89
21/04/2018;10;16;115
21/04/2018;11;14;122
21/04/2018;12;9;129
21/04/2018;13;6;127
21/04/2018;14;6;129
21/04/2018;15;9;129
21/04/2018;16;8;131
21/04/2018;17;11;125
21/04/2018;18;13;121
21/04/2018;19;25;104
21/04/2018;20;38;85
21/04/2018;21;48;74
21/04/2018;22;50;67
21/04/2018;23;69;51
21/04/2018;24;60;53
22/04/2018;1;66;43
22/04/2018;2;60;47
22/04/2018;3;35;67
22/04/2018;4;23;65
22/04/2018;5;29;40
22/04/2018;6;44;39
22/04/2018;7;34;49
22/04/2018;8;32;54
22/04/2018;9;23;64
22/04/2018;10;25;68
22/04/2018;11;16;92
22/04/2018;12;11;103
22/04/2018;13;10;104
22/04/2018;14;10;103
22/04/2018;15;10;103
22/04/2018;16;11;101
22/04/2018;17;12;98
22/04/2018;18;14;93
22/04/2018;19;17;87
22/04/2018;20;25;75
22/04/2018;21;21;80
22/04/2018;22;18;70
22/04/2018;23;18;70
22/04/2018;24;16;70
23/04/2018;1;14;71
23/04/2018;2;10;80
23/04/2018;3;8;79
23/04/2018;4;10;73
23/04/2018;5;15;69
23/04/2018;6;31;47
23/04/2018;7;40;37
23/04/2018;8;35;43
23/04/2018;9;37;42
23/04/2018;10;29;53
23/04/2018;11;23;60
23/04/2018;12;11;82
23/04/2018;13;10;86
23/04/2018;14;10;87
23/04/2018;15;10;85
23/04/2018;16;11;81
23/04/2018;17;14;77
23/04/2018;18;17;73
23/04/2018;19;19;67
23/04/2018;20;19;65
23/04/2018;21;24;57
23/04/2018;22;21;61
23/04/2018;23;13;67
23/04/2018;24;10;71
24/04/2018;1;8;76
24/04/2018;2;7;76
24/04/2018;3;12;70
24/04/2018;4;12;69
24/04/2018;5;24;55
24/04/2018;6;50;35
24/04/2018;7;59;23
24/04/2018;8;46;41
24/04/2018;9;25;67
24/04/2018;10;16;76
24/04/2018;11;11;88
24/04/2018;12;10;94
24/04/2018;13;12;95
24/04/2018;14;12;94
24/04/2018;15;13;96
24/04/2018;16;14;97
24/04/2018;17;17;95
24/04/2018;18;20;89
24/04/2018;19;20;87
24/04/2018;20;23;80
24/04/2018;21;25;74
24/04/2018;22;18;80
24/04/2018;23;17;81
24/04/2018;24;12;81
25/04/2018;1;10;81
25/04/2018;2;8;75
25/04/2018;3;8;72
25/04/2018;4;8;67
25/04/2018;5;18;50
25/04/2018;6;27;38
25/04/2018;7;33;29
25/04/2018;8;29;30
25/04/2018;9;23;36
25/04/2018;10;18;41
25/04/2018;11;19;47
25/04/2018;12;17;n/d
25/04/2018;13;13;65
25/04/2018;14;12;70
25/04/2018;15;11;75
25/04/2018;16;12;78
25/04/2018;17;11;81
25/04/2018;18;11;82
25/04/2018;19;12;81
25/04/2018;20;12;79
25/04/2018;21;15;71
25/04/2018;22;14;71
25/04/2018;23;11;73
25/04/2018;24;8;77
26/04/2018;1;5;79
26/04/2018;2;4;81
26/04/2018;3;5;78
26/04/2018;4;9;73
26/04/2018;5;19;60
26/04/2018;6;45;40
26/04/2018;7;34;50
26/04/2018;8;24;64
26/04/2018;9;18;69
26/04/2018;10;14;75
26/04/2018;11;11;79
26/04/2018;12;10;81
26/04/2018;13;11;82
26/04/2018;14;11;85
26/04/2018;15;13;84
26/04/2018;16;14;85
26/04/2018;17;15;83
26/04/2018;18;17;79
26/04/2018;19;22;76
26/04/2018;20;25;71
26/04/2018;21;37;57
26/04/2018;22;48;41
26/04/2018;23;77;18
26/04/2018;24;81;9
27/04/2018;1;76;9
27/04/2018;2;69;12
27/04/2018;3;58;21
27/04/2018;4;46;25
27/04/2018;5;66;8
27/04/2018;6;65;15
27/04/2018;7;58;24
27/04/2018;8;44;35
27/04/2018;9;33;53
27/04/2018;10;16;80
27/04/2018;11;11;91
27/04/2018;12;11;92
27/04/2018;13;12;90
27/04/2018;14;15;87
27/04/2018;15;16;89
27/04/2018;16;18;83
27/04/2018;17;16;82
27/04/2018;18;14;88
27/04/2018;19;15;89
27/04/2018;20;12;88
27/04/2018;21;13;83
27/04/2018;22;13;80
27/04/2018;23;11;80
27/04/2018;24;8;82
28/04/2018;1;5;82
28/04/2018;2;6;79
28/04/2018;3;6;78
28/04/2018;4;10;71
28/04/2018;5;14;64
28/04/2018;6;15;65
28/04/2018;7;15;64
28/04/2018;8;12;73
28/04/2018;9;10;77
28/04/2018;10;12;77
28/04/2018;11;10;83
28/04/2018;12;11;83
28/04/2018;13;13;80
28/04/2018;14;12;84
28/04/2018;15;11;82
28/04/2018;16;12;84
28/04/2018;17;12;83
28/04/2018;18;15;81
28/04/2018;19;21;74
28/04/2018;20;30;63
28/04/2018;21;37;55
28/04/2018;22;24;57
28/04/2018;23;20;57
28/04/2018;24;18;58
29/04/2018;1;37;33
29/04/2018;2;38;23
29/04/2018;3;29;39
29/04/2018;4;11;62
29/04/2018;5;13;63
29/04/2018;6;12;62
29/04/2018;7;13;58
29/04/2018;8;16;57
29/04/2018;9;14;61
29/04/2018;10;13;62
29/04/2018;11;17;58
29/04/2018;12;17;55
29/04/2018;13;17;48
29/04/2018;14;20;47
29/04/2018;15;17;49
29/04/2018;16;21;46
29/04/2018;17;22;41
29/04/2018;18;26;34
29/04/2018;19;30;27
29/04/2018;20;31;20
29/04/2018;21;37;11
29/04/2018;22;36;11
29/04/2018;23;30;15
29/04/2018;24;20;23
30/04/2018;1;16;31
30/04/2018;2;10;41
30/04/2018;3;10;49
30/04/2018;4;15;45
30/04/2018;5;23;45
30/04/2018;6;20;57
30/04/2018;7;20;61
30/04/2018;8;19;61
30/04/2018;9;20;63
30/04/2018;10;20;63
30/04/2018;11;22;58
30/04/2018;12;21;57
30/04/2018;13;19;58
30/04/2018;14;21;53
30/04/2018;15;23;50
30/04/2018;16;25;47
30/04/2018;17;24;48
30/04/2018;18;26;44
30/04/2018;19;25;47
30/04/2018;20;21;52
30/04/2018;21;18;54
30/04/2018;22;19;48
30/04/2018;23;19;47
30/04/2018;24;19;43
01/05/2018;1;21;36
01/05/2018;2;16;34
01/05/2018;3;15;32
01/05/2018;4;17;30
01/05/2018;5;20;24
01/05/2018;6;25;23
01/05/2018;7;21;30
01/05/2018;8;16;40
01/05/2018;9;15;46
01/05/2018;10;12;60
01/05/2018;11;9;74
01/05/2018;12;8;79
01/05/2018;13;8;82
01/05/2018;14;6;83
01/05/2018;15;8;80
01/05/2018;16;12;79
01/05/2018;17;14;75
01/05/2018;18;16;73
01/05/2018;19;24;65
01/05/2018;20;40;46
01/05/2018;21;73;14
01/05/2018;22;88;2
01/05/2018;23;80;4
01/05/2018;24;70;9
02/05/2018;1;62;12
02/05/2018;2;58;16
02/05/2018;3;58;9
02/05/2018;4;66;2
02/05/2018;5;68;2
02/05/2018;6;69;5
02/05/2018;7;64;15
02/05/2018;8;62;22
02/05/2018;9;40;46
02/05/2018;10;22;71
02/05/2018;11;15;81
02/05/2018;12;13;85
02/05/2018;13;13;89
02/05/2018;14;14;93
02/05/2018;15;13;91
02/05/2018;16;18;83
02/05/2018;17;19;78
02/05/2018;18;21;72
02/05/2018;19;22;69
02/05/2018;20;19;67
02/05/2018;21;21;58
02/05/2018;22;15;64
02/05/2018;23;12;76
02/05/2018;24;11;75
03/05/2018;1;10;73
03/05/2018;2;10;70
03/05/2018;3;12;63
03/05/2018;4;16;52
03/05/2018;5;33;31
03/05/2018;6;58;15
03/05/2018;7;58;23
03/05/2018;8;35;51
03/05/2018;9;20;72
03/05/2018;10;17;80
03/05/2018;11;13;92
03/05/2018;12;13;92
03/05/2018;13;13;96
03/05/2018;14;12;101
03/05/2018;15;14;106
03/05/2018;16;14;101
03/05/2018;17;16;98
03/05/2018;18;20;94
03/05/2018;19;23;92
03/05/2018;20;28;77
03/05/2018;21;22;68
03/05/2018;22;22;62
03/05/2018;23;21;60
03/05/2018;24;19;61
04/05/2018;1;17;59
04/05/2018;2;16;56
04/05/2018;3;20;50
04/05/2018;4;24;47
04/05/2018;5;37;36
04/05/2018;6;62;17
04/05/2018;7;52;28
04/05/2018;8;n/d;36
04/05/2018;9;36;56
04/05/2018;10;23;76
04/05/2018;11;19;86
04/05/2018;12;16;97
04/05/2018;13;16;104
04/05/2018;14;18;108
04/05/2018;15;17;112
04/05/2018;16;18;113
04/05/2018;17;19;111
04/05/2018;18;20;107
04/05/2018;19;24;102
04/05/2018;20;32;89
04/05/2018;21;34;82
04/05/2018;22;36;76
04/05/2018;23;33;70
04/05/2018;24;30;61
05/05/2018;1;28;57
05/05/2018;2;25;57
05/05/2018;3;22;56
05/05/2018;4;24;52
05/05/2018;5;29;42
05/05/2018;6;33;37
05/05/2018;7;31;44
05/05/2018;8;29;52
05/05/2018;9;27;58
05/05/2018;10;23;68
05/05/2018;11;20;85
05/05/2018;12;15;99
05/05/2018;13;15;107
05/05/2018;14;17;112
05/05/2018;15;15;120
05/05/2018;16;14;122
05/05/2018;17;14;124
05/05/2018;18;18;120
05/05/2018;19;23;114
05/05/2018;20;31;100
05/05/2018;21;39;87
05/05/2018;22;36;86
05/05/2018;23;34;79
05/05/2018;24;33;72
06/05/2018;1;31;71
06/05/2018;2;28;64
06/05/2018;3;28;58
06/05/2018;4;26;58
06/05/2018;5;26;54
06/05/2018;6;27;51
06/05/2018;7;28;50
06/05/2018;8;31;58
06/05/2018;9;23;75
06/05/2018;10;22;82
06/05/2018;11;17;99
06/05/2018;12;13;116
06/05/2018;13;9;126
06/05/2018;14;8;127
06/05/2018;15;8;126
06/05/2018;16;8;128
06/05/2018;17;10;127
06/05/2018;18;9;128
06/05/2018;19;12;122
06/05/2018;20;28;98
06/05/2018;21;39;80
06/05/2018;22;49;63
06/05/2018;23;65;43
06/05/2018;24;61;47
07/05/2018;1;44;59
07/05/2018;2;21;79
07/05/2018;3;20;81
07/05/2018;4;16;80
07/05/2018;5;43;38
07/05/2018;6;71;14
07/05/2018;7;68;37
07/05/2018;8;47;60
07/05/2018;9;31;80
07/05/2018;10;31;90
07/05/2018;11;20;112
07/05/2018;12;13;123
07/05/2018;13;9;130
07/05/2018;14;9;129
07/05/2018;15;11;123
07/05/2018;16;11;119
07/05/2018;17;11;116
07/05/2018;18;12;119
07/05/2018;19;14;114
07/05/2018;20;20;106
07/05/2018;21;26;98
07/05/2018;22;31;83
07/05/2018;23;36;75
07/05/2018;24;90;23
08/05/2018;1;109;9
08/05/2018;2;99;7
08/05/2018;3;57;28
08/05/2018;4;49;29
08/05/2018;5;49;28
08/05/2018;6;54;22
08/05/2018;7;54;32
08/05/2018;8;46;56
08/05/2018;9;46;74
08/05/2018;10;34;105
08/05/2018;11;17;128
08/05/2018;12;9;142
08/05/2018;13;8;151
08/05/2018;14;8;152
08/05/2018;15;11;148
08/05/2018;16;12;141
08/05/2018;17;14;134
08/05/2018;18;15;124
08/05/2018;19;18;117
08/05/2018;20;21;112
08/05/2018;21;20;122
08/05/2018;22;15;115
08/05/2018;23;9;98
08/05/2018;24;8;75
09/05/2018;1;8;71
09/05/2018;2;6;69
09/05/2018;3;6;65
09/05/2018;4;8;58
09/05/2018;5;15;47
09/05/2018;6;24;38
09/05/2018;7;26;37
09/05/2018;8;28;42
09/05/2018;9;26;48
09/05/2018;10;24;52
09/05/2018;11;19;64
09/05/2018;12;18;73
09/05/2018;13;15;86
09/05/2018;14;14;98
09/05/2018;15;15;96
09/05/2018;16;15;94
09/05/2018;17;14;91
09/05/2018;18;15;85
09/05/2018;19;17;82
09/05/2018;20;19;81
09/05/2018;21;16;83
09/05/2018;22;12;72
09/05/2018;23;9;71
09/05/2018;24;8;70
10/05/2018;1;9;71
10/05/2018;2;6;76
10/05/2018;3;5;80
10/05/2018;4;6;79
10/05/2018;5;9;69
10/05/2018;6;12;64
10/05/2018;7;11;64
10/05/2018;8;9;66
10/05/2018;9;10;64
10/05/2018;10;8;82
10/05/2018;11;9;90
10/05/2018;12;7;94
10/05/2018;13;7;90
10/05/2018;14;8;89
10/05/2018;15;8;90
10/05/2018;16;7;88
10/05/2018;17;9;87
10/05/2018;18;12;81
10/05/2018;19;13;80
10/05/2018;20;13;78
10/05/2018;21;13;76
10/05/2018;22;14;74
10/05/2018;23;17;70
10/05/2018;24;23;63
11/05/2018;1;27;65
11/05/2018;2;18;67
11/05/2018;3;13;73
11/05/2018;4;14;69
11/05/2018;5;31;52
11/05/2018;6;62;23
11/05/2018;7;42;37
11/05/2018;8;33;50
11/05/2018;9;22;71
11/05/2018;10;10;95
11/05/2018;11;9;100
11/05/2018;12;9;103
11/05/2018;13;12;106
11/05/2018;14;11;106
11/05/2018;15;10;107
11/05/2018;16;11;104
11/05/2018;17;14;99
11/05/2018;18;17;92
11/05/2018;19;19;89
11/05/2018;20;26;80
11/05/2018;21;37;61
11/05/2018;22;35;61
11/05/2018;23;31;59
11/05/2018;24;29;58
12/05/2018;1;23;59
12/05/2018;2;22;55
12/05/2018;3;21;53
12/05/2018;4;38;33
12/05/2018;5;56;14
12/05/2018;6;58;13
12/05/2018;7;55;16
12/05/2018;8;51;22
12/05/2018;9;45;33
12/05/2018;10;44;46
12/05/2018;11;44;57
12/05/2018;12;37;63
12/05/2018;13;31;61
12/05/2018;14;22;63
12/05/2018;15;25;63
12/05/2018;16;28;51
12/05/2018;17;29;43
12/05/2018;18;20;58
12/05/2018;19;12;66
12/05/2018;20;17;64
12/05/2018;21;19;64
12/05/2018;22;11;66
12/05/2018;23;11;67
12/05/2018;24;9;69
13/05/2018;1;8;60
13/05/2018;2;7;56
13/05/2018;3;7;54
13/05/2018;4;7;51
13/05/2018;5;9;48
13/05/2018;6;12;44
13/05/2018;7;10;46
13/05/2018;8;8;52
13/05/2018;9;10;52
13/05/2018;10;10;55
13/05/2018;11;11;58
13/05/2018;12;10;62
13/05/2018;13;9;67
13/05/2018;14;8;71
13/05/2018;15;11;68
13/05/2018;16;11;72
13/05/2018;17;11;72
13/05/2018;18;16;67
13/05/2018;19;19;61
13/05/2018;20;15;66
13/05/2018;21;14;67
13/05/2018;22;11;72
13/05/2018;23;11;66
13/05/2018;24;8;72
14/05/2018;1;7;73
14/05/2018;2;8;70
14/05/2018;3;10;65
14/05/2018;4;12;62
14/05/2018;5;22;49
14/05/2018;6;38;35
14/05/2018;7;43;38
14/05/2018;8;45;36
14/05/2018;9;55;25
14/05/2018;10;n/d;n/d
