X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,59.7,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,573544,6276247,1001
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,78.8,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,573544,6276247,1002
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,85.3,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,573544,6276247,1003
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,107.7,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,573544,6276247,1004
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,123.5,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,573544,6276247,1005
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,17.7,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,568918,6283009,1006
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,12.4,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,568918,6283009,1007
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,8.7,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,568918,6283009,1008
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,8,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,568918,6283009,1009
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,8.9,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,568918,6283009,1010
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,8.1,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,568918,6283009,1011
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,6.6,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,568918,6283009,1012
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,9.7,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,568918,6283009,1013
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,13.5,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,568918,6283009,1014
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,27.2,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,568918,6283009,1015
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,31.6,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,568918,6283009,1016
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,21.2,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,772566,6279407,1017
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,12.6,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,772566,6279407,1018
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,14,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,772566,6279407,1019
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,8.1,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,772566,6279407,1020
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,8.9,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,772566,6279407,1021
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,5.9,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,772566,6279407,1022
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,5.9,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,772566,6279407,1023
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,8.7,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,772566,6279407,1024
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,21.3,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,772566,6279407,1025
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,32.6,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,772566,6279407,1026
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,50.3,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,772566,6279407,1027
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,8,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,573948,6281752,1028
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,3.8,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,573948,6281752,1029
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,3.3,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,573948,6281752,1030
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,2.7,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,573948,6281752,1031
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,2.3,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,573948,6281752,1032
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,2.6,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,573948,6281752,1033
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,2.7,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,573948,6281752,1034
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,5.1,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,573948,6281752,1035
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,4.7,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,573948,6281752,1036
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,11.7,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,573948,6281752,1037
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,17.1,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,573948,6281752,1038
1.84573,44.9254,LOT,BIARS-SUR-CERE,46029,Biars-sur-Cere - urbain,FR50813,Urbaine,Fond,NO,38,3.7,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,608927,6425805,1039
3.8746,43.605,HERAULT,MONTPELLIER,34172,Montpellier - Saint Denis Trafic,FR50202,Urbaine,Trafic,NO,38,34.531326,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,770633,6278830,1040
3.8746,43.605,HERAULT,MONTPELLIER,34172,Montpellier - Saint Denis Trafic,FR50202,Urbaine,Trafic,NO,38,23.319963,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,770633,6278830,1041
3.8746,43.605,HERAULT,MONTPELLIER,34172,Montpellier - Saint Denis Trafic,FR50202,Urbaine,Trafic,NO,38,23.943853,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,770633,6278830,1042
3.8746,43.605,HERAULT,MONTPELLIER,34172,Montpellier - Saint Denis Trafic,FR50202,Urbaine,Trafic,NO,38,19.154528,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,770633,6278830,1043
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,34.756775,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,809561,6304377,1044
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,25.446236,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,809561,6304377,1045
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,19.072384,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,809561,6304377,1046
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,20.433142,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,809561,6304377,1047
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,18.653669,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,809561,6304377,1048
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,14.951368,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,809561,6304377,1049
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO,38,22.054871,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,809561,6304377,1050
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,4.4,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,740996,6243312,1051
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,3.5,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,740996,6243312,1052
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,2.8,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,740996,6243312,1053
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,3.3,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,740996,6243312,1054
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,2.6,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,740996,6243312,1055
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,1.7,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,740996,6243312,1056
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,1.5,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,740996,6243312,1057
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,1.5,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,740996,6243312,1058
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,2.7,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,740996,6243312,1059
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,4.5,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,740996,6243312,1060
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,5.8,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,740996,6243312,1061
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,4.7,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,787792,6286912,1062
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,2,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,787792,6286912,1063
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.1,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,787792,6286912,1064
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.6,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,787792,6286912,1065
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,787792,6286912,1066
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.3,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,787792,6286912,1067
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.3,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,787792,6286912,1068
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.6,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,787792,6286912,1069
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.9,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,787792,6286912,1070
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,3.9,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,787792,6286912,1071
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,9.1,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,787792,6286912,1072
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,4.6,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,574294,6277699,1073
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,2.9,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,574294,6277699,1074
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,2.1,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,574294,6277699,1075
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,1.3,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,574294,6277699,1076
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,1.3,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,574294,6277699,1077
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,1.4,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,574294,6277699,1078
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,1.1,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,574294,6277699,1079
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,2.2,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,574294,6277699,1080
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,3.5,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,574294,6277699,1081
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,8.1,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,574294,6277699,1082
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,14.5,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,574294,6277699,1083
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,3.3,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,461244,6241231,1084
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,3.7,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,461244,6241231,1085
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,2.4,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,461244,6241231,1086
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,461244,6241231,1087
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.9,ug.m-3,mensuelle,2018-06-01T01:00:00.000Z,2018-07-01T00:00:00.000Z,t,461244,6241231,1088
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.7,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,461244,6241231,1089
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,1.2,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,461244,6241231,1090
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,1.9,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,461244,6241231,1091
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,6,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,461244,6241231,1092
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,19.8,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,461244,6241231,1093
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,16.4,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,461244,6241231,1094
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,3.5,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,801654,6314859,1095
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,1.6,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,801654,6314859,1096
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,1.3,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,801654,6314859,1097
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,801654,6314859,1098
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,1.1,ug.m-3,mensuelle,2018-07-01T01:00:00.000Z,2018-08-01T00:00:00.000Z,t,801654,6314859,1099
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2018-08-01T01:00:00.000Z,2018-09-01T00:00:00.000Z,t,801654,6314859,1100
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,1.6,ug.m-3,mensuelle,2018-09-01T01:00:00.000Z,2018-10-01T00:00:00.000Z,t,801654,6314859,1101
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,6.2,ug.m-3,mensuelle,2018-10-01T01:00:00.000Z,2018-11-01T00:00:00.000Z,t,801654,6314859,1102
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,13.6,ug.m-3,mensuelle,2018-11-01T01:00:00.000Z,2018-12-01T00:00:00.000Z,t,801654,6314859,1103
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,NO,38,19.4,ug.m-3,mensuelle,2018-12-01T01:00:00.000Z,2019-01-01T00:00:00.000Z,t,801654,6314859,1104
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,12.5,ug.m-3,mensuelle,2018-02-01T01:00:00.000Z,2018-03-01T00:00:00.000Z,t,769827,6279565,1105
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,6.2,ug.m-3,mensuelle,2018-03-01T01:00:00.000Z,2018-04-01T00:00:00.000Z,t,769827,6279565,1106
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,4.7,ug.m-3,mensuelle,2018-04-01T01:00:00.000Z,2018-05-01T00:00:00.000Z,t,769827,6279565,1107
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,3.7,ug.m-3,mensuelle,2018-05-01T01:00:00.000Z,2018-06-01T00:00:00.000Z,t,769827,6279565,1108
