X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
4.69736,44.0536,GARD,SAINT-LAURENT-DES-ARBRES,30278,St Laurent des Arbres - périurbain,FR50214,Périurbaine,Fond,PM10,5,17.8,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,836000,6329750,8001
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,PM10,5,8.6,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,568918,6283009,8002
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower ,FR50039,Urbaine,Industrielle,PM10,5,13.3,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,570147,6274936,8003
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,PM10,5,34.5,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,809561,6304377,8004
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM10,5,32.8,ug.m-3,horaire,2020-03-16T18:00:00.000Z,2020-03-16T19:00:00.000Z,t,787792,6286912,8005
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,PM10,5,14.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8006
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM10,5,31.2,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,771642,6277340,8007
1.41861,43.5756,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Jacquier Urbain,FR50004,Urbaine,Fond,PM10,5,13.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572227,6276450,8008
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,PM10,5,11.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8009
2.14611,43.9281,TARN,ALBI,81004,Albi Urbain,FR50026,Urbaine,Fond,PM10,5,11.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,631428,6314715,8010
1.40639,43.5569,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Chapitre,FR50040,Urbaine,Industrielle,PM10,5,16.4,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,571198,6274392,8011
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM10,5,28.7,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,691771,6177360,8012
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NOX as NO2,9,0.72,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8013
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX as NO2,9,31,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,576334,6283873,8014
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse Port de l Embouchure,FR50821,Urbaine,Trafic,NOX as NO2,9,11,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572027,6280312,8015
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NOX as NO2,9,64.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,573544,6276247,8016
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NOX as NO2,9,16.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568918,6283009,8017
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NOX as NO2,9,2.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,740996,6243312,8018
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NOX as NO2,9,30.3,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,787792,6286912,8019
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NOX as NO2,9,6.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8020
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NOX as NO2,9,28.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,769827,6279565,8021
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX as NO2,9,23.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,771642,6277340,8022
1.41861,43.5756,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Jacquier Urbain,FR50004,Urbaine,Fond,NOX as NO2,9,4.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572227,6276450,8023
1.373,43.631,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NOX as NO2,9,7.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568669,6282681,8024
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,NOX as NO2,9,8.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8025
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,NOX as NO2,9,6.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,451389,6226552,8026
2.14611,43.9281,TARN,ALBI,81004,Albi Urbain,FR50026,Urbaine,Fond,NOX as NO2,9,9.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,631428,6314715,8027
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NOX as NO2,9,25,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,691771,6177360,8028
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,O3,7,49.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8029
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,O3,7,54.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,810536,6304894,8030
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,42.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,834846,6317423,8031
3.18881,43.4068,HERAULT,CORNEILHAN,34084,Biterrois-Narbonnais - Périurbain,FR50209,Rurale Régionale,Fond,O3,7,71.8,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,715301,6256427,8032
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,94.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,740996,6243312,8033
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,O3,7,76.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8034
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,81.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,569593,6278883,8035
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,53.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,773662,6275040,8036
4.26581,43.9254,GARD,LA CALMETTE,30061,La Calmette - Périurbain,FR50213,Périurbaine,Fond,O3,7,22.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,801654,6314859,8037
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,66.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,764573,6288813,8038
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,O3,7,42.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,516263,6224304,8039
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,68.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,771642,6277340,8040
1.41861,43.5756,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Jacquier Urbain,FR50004,Urbaine,Fond,O3,7,84.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572227,6276450,8041
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - périurbain,FR50221,Périurbaine,Fond,O3,7,56.6,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,686868,6180037,8042
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - périurbain,FR50221,Périurbaine,Fond,O3,7,55.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,686868,6180037,8043
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,58.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,691771,6177360,8044
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,PM2.5,6001,2.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8045
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,PM2.5,6001,12.9,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,810536,6304894,8046
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,5.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,576334,6283873,8047
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,10.7,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,771642,6277340,8048
4.69736,44.0536,GARD,SAINT-LAURENT-DES-ARBRES,30278,St Laurent des Arbres - périurbain,FR50214,Périurbaine,Fond,PM2.5,6001,7,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,836000,6329750,8049
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,8.9,ug.m-3,horaire,2020-03-16T18:00:00.000Z,2020-03-16T19:00:00.000Z,t,787792,6286912,8050
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,PM2.5,6001,9.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8051
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,PM2.5,6001,1.5,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,451389,6226552,8052
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,PM2.5,6001,5.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8053
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,13.1,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,691771,6177360,8054
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8055
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,NO,38,2.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,810536,6304894,8056
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO,38,10.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,576334,6283873,8057
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse Port de l Embouchure,FR50821,Urbaine,Trafic,NO,38,1.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572027,6280312,8058
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,18.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,573544,6276247,8059
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,3.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568918,6283009,8060
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,740996,6243312,8061
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,1.9,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,787792,6286912,8062
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,0.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8063
1.373,43.631,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,PM10,5,10.1,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,568669,6282681,8064
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,1.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,769827,6279565,8065
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,-0.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,771642,6277340,8066
1.41861,43.5756,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Jacquier Urbain,FR50004,Urbaine,Fond,NO,38,-0.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572227,6276450,8067
1.373,43.631,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO,38,1.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568669,6282681,8068
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,NO,38,2.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8069
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,NO,38,-0.1,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,451389,6226552,8070
2.14611,43.9281,TARN,ALBI,81004,Albi Urbain,FR50026,Urbaine,Fond,NO,38,0.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,631428,6314715,8071
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,1.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,691771,6177360,8072
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO2,8,0.57,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8073
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,NO2,8,22.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,810536,6304894,8074
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,15.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,576334,6283873,8075
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse Port de l Embouchure,FR50821,Urbaine,Trafic,NO2,8,8.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572027,6280312,8076
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,36.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,573544,6276247,8077
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO2,8,11.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568918,6283009,8078
3.8746,43.605,HERAULT,MONTPELLIER,34172,Montpellier - Saint Denis Trafic,FR50202,Urbaine,Trafic,NO2,8,30.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,770633,6278830,8079
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,26.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,809561,6304377,8080
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO2,8,2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,740996,6243312,8081
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,5.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,574294,6277699,8082
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,26,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,769827,6279565,8083
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,24.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,771642,6277340,8084
1.41861,43.5756,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Jacquier Urbain,FR50004,Urbaine,Fond,NO2,8,4.7,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572227,6276450,8085
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,NO2,8,5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8086
1.373,43.631,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO2,8,5.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,568669,6282681,8087
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,NO2,8,6.5,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,451389,6226552,8088
2.14611,43.9281,TARN,ALBI,81004,Albi Urbain,FR50026,Urbaine,Fond,NO2,8,9.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,631428,6314715,8089
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO2,8,23,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,691771,6177360,8090
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,516263,6224304,8091
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,SO2,1,0.8,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514212,6225531,8092
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514197,6225698,8093
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,516263,6224304,8094
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.2,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,514197,6225698,8095
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,PM10,5,4.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,472377,6285316,8096
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,PM10,5,43.6,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,810536,6304894,8097
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM10,5,11.3,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,576334,6283873,8098
1.59583,43.8039,HAUTE-GARONNE,BESSIERES,31066,Bessières-ECONOTRE,FR50047,Rurale proche Zone Urbaine,Industrielle,PM10,5,12.8,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,586995,6301548,8099
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse Port de l Embouchure,FR50821,Urbaine,Trafic,PM10,5,9.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,572027,6280312,8100
4.69736,44.0536,GARD,SAINT-LAURENT-DES-ARBRES,30278,St Laurent des Arbres - périurbain,FR50214,Périurbaine,Fond,PM10,5,17.9,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,836000,6329750,8101
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,PM10,5,10.1,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,568918,6283009,8102
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower ,FR50039,Urbaine,Industrielle,PM10,5,13.9,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,570147,6274936,8103
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,PM10,5,34.5,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,809561,6304377,8104
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,PM10,5,16.7,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,574294,6277699,8105
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM10,5,32.4,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,771642,6277340,8106
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,PM10,5,10.2,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,514212,6225531,8107
